date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:37	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1cc.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=4&Subject_Id=20)
14:02:37	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1cd.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=4&Subject_Id=20)
14:02:38	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1ce.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/12?title=Syallabus+for+2nd+Class...)
14:02:38	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1cf.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/12?title=Syallabus+for+2nd+Class...)
14:02:38	209/209	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:32:36%20GMT	https://www.schoolaura.com/course/study?Course_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1d0456c.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=2)
14:02:39	28077/28077	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:32:36%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login78fd.html	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=2)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1d2.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=2)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1d3.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=2)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1d4.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=3)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1d5.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=3)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1d6.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=5)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1d7.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=5)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1d8.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=7)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1d9.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=7)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1da.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=8)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1db.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=8)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1dc.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=10)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1dd.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=10)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1de.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=11)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1df.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=11)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1e0.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=12)
14:02:39	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1e1.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=12)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1e2.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=13)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1e3.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=13)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1e4.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=16)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1e5.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=16)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1e6.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=20)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1e7.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=5&Subject_Id=20)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1e8.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/11?title=Syllabus+for+3rd+Class....)
14:02:40	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1e9.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/11?title=Syllabus+for+3rd+Class....)
14:02:40	209/209	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:32:38%20GMT	https://www.schoolaura.com/course/study?Course_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.1eafa3a.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=2)
14:02:41	28077/28077	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:32:38%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login2882.html	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=2)
14:02:41	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1ec.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=2)
14:02:41	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1ed.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=2)
14:02:41	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1ee.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=7)
14:02:41	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1ef.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=7)
14:02:41	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1f0.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=8)
14:02:41	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1f1.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=8)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1f2.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=11)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1f3.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=11)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1f4.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=12)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1f5.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=12)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1f6.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=14)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1f7.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=14)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1f8.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=15)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1f9.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=15)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1fa.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=16)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1fb.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=16)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1fc.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=18)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1fd.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=18)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.1fe.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=20)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.1ff.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=20)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.200.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/10?title=Syllabus+for+4th+Class...)
14:02:42	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.201.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/course_detail/10?title=Syllabus+for+4th+Class...)
14:02:43	209/209	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:32:41%20GMT	https://www.schoolaura.com/course/study?Course_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study.2026de1.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=2)
14:02:43	226/226	---MC-	302	error ('Found')	text/html	date:Thu,%2006%20Mar%202025%2008:32:41%20GMT	https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=3	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/course/study4339	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:02:43	28079/28079	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:32:41%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=6&Subject_Id=13	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login0198	(from https://www.schoolaura.com/course?title=1st-12th-courses&catid=1)
14:02:43	28077/28077	---M--	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2008:32:41%20GMT	https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/account/login82bf.html	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=2)
14:02:43	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.204.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=2)
14:02:43	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.205.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=2)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.206.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=3)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.207.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=3)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.208.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=7)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.209.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=7)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.20a.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=8)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.20b.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=8)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/post	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/post.20c.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=9)
14:02:44	0/-1	---M--	302	error ('')			https://www.schoolaura.com/parent	C:/My%20Web%20Sites/School%20Aura/www.schoolaura.com/parent.20d.delayed	(from https://www.schoolaura.com/account/login?Url=https://www.schoolaura.com/course/study?Course_Id=7&Subject_Id=9)
